1487.733325,0.000000,1487.733325
13622.121093,-13656.344677,19288.803307
25402.490110,-2784.632746,25554.660697
12537.611260,7643.867931,14684.018968
147.783777,-6296.552701,6298.286748
12099.019178,-19342.178897,22814.603865
22769.418849,-7833.123568,24079.124975
8888.648165,2517.609959,9238.312947
-3592.624236,-11413.299754,11965.381739
8310.490931,-23601.685918,25022.067015
18050.428507,-11187.394173,21236.189810
3355.485595,-738.264544,3435.741276
-8950.537944,-14533.627822,17068.639874
2983.313547,-25549.894341,25723.476836
12169.954130,-12082.083875,17148.893092
-3003.509462,-1524.565913,3368.288929
-14920.292404,-15012.268964,21165.617044
-2605.745210,-24891.608376,25027.626249
6231.849231,-10375.846208,12103.475921
-9128.365711,381.358083,9136.328285
-20319.282892,-12887.742309,24061.736410
-7257.577203,-21699.464633,22880.978830
1361.667232,-6282.267435,6428.142949
-13874.906014,4494.250144,14584.625510
-24106.351556,-8659.139494,25614.388185
-10158.777007,-16494.203520,19371.615835
-1378.430483,-472.387798,1457.127595
-16380.564304,10104.931743,19246.623923
-25436.276516,-3195.623075,25636.227683
-10455.735604,-10471.354439,14797.691401
-1607.221472,5976.975689,6189.297153
-16252.938426,15994.906872,22803.400038
-24122.777893,2290.488696,24231.276313
-8166.610527,-4573.577341,9360.082115
805.043850,11893.003345,11920.219132
-13545.030966,21101.819541,25074.980594
-20266.462313,6676.396386,21337.848143
-3568.172450,-150.529340,3571.346205
5326.559417,16180.586458,17034.776587
-8924.433900,24256.474336,25846.122875
-14798.439539,9034.945647,17338.513651
2508.603266,2103.277342,3273.662463
11073.843115,18145.767271,21257.913143
-3359.527399,24909.403927,25134.932431
-8564.233571,8741.993789,12237.996244
8965.034614,1774.991497,9139.061246
16768.233129,17296.559600,24090.342801
2050.702676,22939.555862,23031.035682
-2876.118611,5905.505429,6568.641612
14566.580336,-1205.368657,14616.366727
21476.230805,14095.579298,25688.788319
6017.713414,18610.911620,19559.624385
1247.407597,851.596784,1510.378362
18337.050115,-6001.672435,19294.234344
24114.764135,9090.794791,25771.387219
7844.789897,12718.672594,14943.405270
2943.004844,-5426.009221,6172.750892
19569.726886,-11827.415088,22866.174976
24103.731583,3417.555436,24344.805635
6986.839429,6487.426955,9534.287267
1968.985910,-11780.032797,11943.453362
18174.385965,-17417.181227,25172.733405
21430.581647,-1752.905211,21502.151204
3549.772302,1007.251874,3689.910532
-1398.956711,-17025.269190,17082.648239
14394.976113,-21670.376581,26015.775184
16592.391006,-5371.628438,17440.235990
-1885.774039,-2607.268169,3217.761805
-6537.573959,-20240.785784,21270.385103
9128.915866,-23645.297441,25346.344824
10461.901300,-6596.945154,12368.147161
-8242.426826,-3789.609939,9071.865490
-12388.739285,-20841.899524,24245.940626
3371.920519,-22932.368414,23178.942362
4296.297734,-5156.328313,6711.623939
-14419.827192,-2265.065593,14596.641339
-17782.115686,-18836.301465,25903.858615
-1554.827512,-19664.769190,19726.140928
-940.191705,-1206.367094,1529.471152
-19285.763442,1613.171129,19353.113255
-21490.104489,-14574.340624,25966.054679
-4719.559381,-14420.229771,15172.912291
-4104.158714,4561.608915,6136.154712
-21901.333579,6927.463148,22970.811004
-22907.676024,-9003.126838,24613.368597
-5390.471994,-8089.585031,9721.037716
-4690.694098,11014.711065,11971.903398
-21875.975489,12811.374166,25351.323666
-21513.145538,-3284.941187,21762.496859
-3327.484019,-1889.550967,3826.558866
-2560.382837,16952.104528,17144.369577
-19221.538195,17850.013060,26231.479120
-17669.564144,1422.919830,17726.765015
1107.842725,2934.861209,3136.993117
1725.298074,21367.610732,21437.150973
-14515.720731,21140.073062,25643.884991
-11981.059575,4023.757769,12638.687238
7159.470539,5621.884595,9102.944842
7290.605228,23379.587006,24489.957395
-8729.184376,21812.648983,23494.474149
-5499.878103,4055.715931,6833.556238
13538.574814,5619.831897,14658.632902
13076.250431,22658.137201,26160.648057
-3108.277587,19797.774634,20040.291166
519.515682,1448.983370,1539.301579
19275.173668,2971.660036,19502.899357
17792.411881,19397.128059,26321.445581
1166.921944,15377.210665,15421.423885
5070.297096,-3371.655354,6089.004226
23183.177220,-1703.895212,23245.708526
20465.688808,14282.440991,24956.613133
3415.180495,9329.691554,9935.119642
7130.131904,-9651.113907,11999.282504
24575.929300,-7456.059608,25682.077911
20485.113199,8353.121259,22122.714516
2856.559840,2734.762808,3954.600073
6505.487679,-16003.396118,17275.128284
23164.906607,-13099.221319,26612.074276
17824.719513,2867.914151,18053.962371
-327.857913,-3096.832922,3114.139521
3405.656212,-21416.952235,21686.040148
19293.864725,-17437.616382,26006.223892
12871.037342,-1165.108464,12923.663567
-5634.414045,-7155.625807,9107.667227
-1643.983057,-24745.097498,24799.647790
13765.416961,-19568.099761,23924.824605
6530.717935,-2732.156362,7079.191701
-12038.307394,-8683.197741,14843.138749
-7538.105882,-25453.211084,26545.978882
7795.917449,-18872.023853,20418.854355
-78.997116,-1580.978773,1582.951176
-18309.089067,-7496.944864,19784.512244
-12935.499423,-23341.748433,26686.407875
2424.278748,-15571.923742,15759.503053
-5689.487746,2121.612136,6072.191438
-23262.377980,-3774.629533,23566.630166
-16851.780996,-18954.098025,25362.183555
-1113.251949,-10120.326309,10181.371936
-9246.268826,7762.451760,12072.661038
-26023.069017,1550.324368,26069.208402
-18306.253313,-13120.627045,22522.650031
-2141.977685,-3554.734017,4150.205095
-10205.501605,14224.796338,17507.058401
-26015.445315,7456.269540,27062.877719
-17003.462705,-7080.030737,18418.593301
-432.487589,3009.459586,3040.377035
-8382.553478,20323.731554,21984.568840
-23276.985076,12657.549524,26495.878815
-13098.358786,-1953.676766,13243.256993
3823.770730,8339.417160,9174.262977
-4221.988443,24839.361913,25195.616417
-18345.306378,16099.891884,24408.129481
-7178.940580,1156.506306,7271.498792
9792.616125,11382.454521,15015.179036
1391.487758,26911.822187,26947.771923
-12242.505604,16908.985746,20875.649509
-459.298074,1603.658677,1668.135448
16277.625023,11717.842252,20056.642377
7282.373758,26246.193975,27237.761761
-6174.748692,14957.134119,16181.575401
6070.492740,-697.577359,6110.441578
22117.705186,9255.780154,23976.287222
12238.417783,22830.508479,25903.879772
-1307.102745,10413.134008,10494.850044
10939.661201,-5436.003076,12215.822388
26201.619471,4583.765490,26599.544526
15114.163116,17436.217139,23075.086020
1234.668239,4044.226488,4228.495424
13454.989086,-11618.529578,17777.147152
27572.876563,-1212.839570,27599.538072
15285.659796,11066.506859,18871.114685
1140.613778,-2824.842312,3046.429694
13058.088281,-18126.106830,22339.861646
26127.604479,-7072.595547,27067.939034
12612.473415,5098.855400,13604.146869
-1809.927480,-9090.453431,9268.882406
10031.459957,-23609.769004,25652.512183
22092.381352,-11647.219726,24974.607928
7573.753961,607.930216,7598.113463
-6991.288935,-13570.596794,15265.622107
4964.864345,-27113.898444,27564.712348
16282.934568,-13975.090521,21457.798424
870.699667,-1479.608853,1716.787776
-13396.474936,-15443.691880,20444.391886
-1071.968258,-27844.362792,27864.989776
9761.501737,-13421.250027,16595.688249
-6089.058820,-706.770054,6129.939741
-19767.375821,-14389.921484,24450.337158
-6754.514524,-25711.819700,26584.227255
3847.690292,-10102.116351,10810.063615
-12083.301924,2832.176243,12410.777883
-24940.992018,-10796.368267,27177.465860
-10907.545303,-21044.135141,23702.956954
-291.343322,-4476.010253,4485.481994
-16058.381167,8424.667191,18134.128680
-27806.192897,-5316.942532,28309.967172
-12592.623498,-14778.568047,19415.978988
-1759.058433,2437.335069,3005.809177
-17305.068378,14959.546993,22874.733612
-27763.943701,816.282413,27775.940791
-11420.518827,-8164.022221,14038.500956
-324.366656,9381.790729,9387.396392
-15630.574369,21172.766389,26317.311635
-24875.200563,6360.757811,25675.568990
-7446.339748,-2468.598358,7844.867972
3744.463340,15077.702766,15535.704889
-11413.740039,25880.804766,28285.853655
-19654.943602,10100.952503,22098.553108
-1367.644856,1146.436943,1784.592423
9744.645806,18554.339373,20957.615119
-5644.264987,28101.488516,28662.717667
-13080.052602,11116.535898,17165.813306
5830.016250,2075.888518,6188.570321
16282.631115,19125.561421,25117.945292
575.319530,27367.767716,27373.814172
-6349.969367,9258.586305,11226.911032
12689.864125,36.084097,12689.915428
22346.898273,16752.113564,27928.787501
5902.211154,23730.596861,24453.574869
-949.370189,4654.297559,4750.135738
18104.766979,-4581.319251,18675.413608
26548.607867,11960.462093,29118.400250
9082.899910,17931.597289,20100.777401
2248.336155,-1937.614439,2968.057476
20876.044093,-10813.240985,23510.325340
28108.811050,5887.447312,28718.762064
9511.867514,10984.035223,14530.129159
2519.014553,-9264.587262,9600.938051
20701.619578,-17485.386395,27097.892732
26536.833762,-357.383602,26539.240177
6893.465060,4394.483540,8175.044105
-135.063036,-15982.119070,15982.689760
17686.772140,-23224.060552,29192.103338
22190.320863,-5390.208692,22835.601366
1683.682792,-720.778237,1831.477275
-5286.989482,-20886.628623,21545.382638
12466.029397,-26863.400651,29614.931765
15904.393036,-8024.566287,17814.134330
-5269.713069,-3489.262202,6320.191971
-11768.573929,-23051.030484,25881.447771
5949.637181,-27702.615092,28334.308983
8813.208537,-7742.983503,11731.429506
-12718.326505,-3065.652293,13082.585871
-18476.104426,-22226.036071,28902.648913
-174.859561,-25305.498241,25306.102369
2166.128415,-4404.670481,4908.485954
-19176.135669,278.267808,19178.154556
-23815.643813,-18489.185286,30150.205020
-4789.497391,-20313.235886,20870.238078
-2627.812271,1364.383920,2960.902027
-23592.450189,5887.711333,24316.020453
-26840.645683,-12754.529255,29716.969516
-6867.092887,-13480.052905,15128.410063
-4716.888636,8613.125126,9820.130490
-25113.373715,12614.422354,28103.472929
-26864.611281,-6072.869676,27542.459683
-5845.857613,-6193.438617,8516.615122
-3664.997780,16113.192069,16524.744095
-23458.657759,19111.482602,30258.178912
-23682.491545,-59.042002,23682.565143
-1909.818236,269.049164,1928.676527
251.878394,22256.991793,22258.416979
-19069.394634,24097.411256,30729.904668
-18070.961568,4181.765076,18548.498892
4421.190413,4695.991844,6449.749148
6324.065023,26147.845150,26901.739802
-12834.864673,26430.941994,29382.451325
-10797.036619,5706.061141,12212.089645
12040.229701,6129.261875,13510.550780
13213.663443,26863.388580,29937.310293
-6055.976971,25598.764804,26305.353382
-3334.886658,4033.193071,5233.365587
19377.755606,4359.539935,19862.099606
19589.788976,24436.210940,31319.135321
-141.973799,21769.853987,21770.316929
2941.992425,-692.189643,3022.324590
25218.355737,-224.060254,25219.351084
24040.095914,19376.736713,30876.919167
3658.771200,15421.098304,15849.191764
6756.869902,-7514.781428,10105.801838
28438.804999,-6634.574069,29202.452001
25695.362073,12725.209060,28673.726261
4501.835113,7830.156949,9032.047234
7548.954016,-15316.858130,17076.090001
28436.277808,-13637.343338,31537.264132
24125.520902,5782.811230,24808.902928
1986.226627,301.629667,2008.998922
5123.761721,-22548.856681,23123.664757
25229.455715,-19826.481807,32087.611574
19434.025821,112.655321,19434.352339
-3355.261685,-5672.180855,6590.251636
-72.788538,-27998.731624,27998.826239
19502.882745,-23760.751430,30739.807155
12492.709871,-3115.433970,12875.314704
-10694.654774,-9021.587778,13991.593433
-6865.045254,-30491.272300,31254.544195
12494.066113,-24639.583399,27626.269348
4490.477083,-3242.157235,5538.588987
-18582.894288,-9075.726666,20680.734384
-13921.282859,-29712.946364,32812.517399
5484.047416,-22169.726291,22837.940798
-3029.919237,15.220825,3029.957468
-25594.665318,-5917.265407,26269.772032
-19774.263916,-25690.688619,32419.639035
120.082122,-16729.729127,16730.160082
-8665.317932,5917.996231,10493.350954
-30566.747289,-94.195259,30566.892426
-23132.483574,-19383.973354,30180.295215
-2601.438261,-9183.774727,9545.113895
-11361.696354,13742.805483,17831.232335
-32313.700688,6974.961207,33057.908827
-23229.677980,-12011.790647,26151.501938
-1954.810302,-934.744905,2166.802104
-10733.904059,21773.646653,24275.674757
-30598.785728,13972.370447,33637.967001
-19968.962689,-5048.147257,20597.166349
1986.539872,6527.951231,6823.524598
-6799.079533,28598.926824,29396.021805
-25872.620723,19484.314914,32388.748521
-13644.221692,17.240707,13644.232584
8600.892567,11756.415842,14566.697169
-544.650214,32924.198089,32928.702733
-18898.236622,22245.379873,29189.043717
-5505.663967,2158.863106,5913.799593
16759.939489,13791.952126,21705.149507
6916.926280,33847.760915,34547.283368
-11247.488193,21440.288091,24211.401118
2929.824081,788.819914,3034.156555
24836.443805,12338.870073,27732.591937
13892.769117,31297.651295,34242.546785
-4360.403440,17241.254722,17784.093526
10258.089895,-3991.949725,11007.455242
31288.459988,7752.876034,32234.683421
18960.359749,25676.506833,31918.305797
350.297413,10223.280173,10229.279827
15011.921543,-11248.705847,18758.762529
34946.956420,798.473246,34956.077047
20908.811197,18193.559527,27716.132377
1746.546280,1583.159102,2357.290107
16304.042455,-19681.640297,25557.557887
35056.178744,-6746.067591,35699.371088
19312.810617,10245.147635,21862.015095
-416.243970,-7057.298022,7069.562534
14054.983938,-27730.182972,31088.673518
31583.371936,-13618.673386,34394.442104
14168.774029,3445.437706,14581.673377
-5986.563340,-14147.093956,15361.614760
8700.388626,-33760.685978,34863.744492
25140.703861,-18171.256512,31020.147547
6370.178604,-774.813573,6417.126422
-13798.242008,-18283.426604,22905.789026
1236.624251,-36685.708178,36706.544703
17171.501638,-19342.454805,25864.860843
-2705.827776,-1420.492917,3056.027500
-22457.509779,-18940.186388,29378.059941
-6600.286502,-35929.285537,36530.498779
8948.823750,-16735.779230,18978.086124
-11452.589503,1656.403125,11571.753438
-30357.993392,-15817.807396,34231.722037
-13124.532811,-31466.676790,34094.062675
2298.227724,-10722.657146,10966.185615
-18178.792737,7888.034366,19816.397037
-35953.622740,-9708.108094,37241.245292
-17149.227279,-24214.417695,29672.108462
-1386.971763,-2235.057789,2630.432282
-21745.911938,16289.550201,27170.464328
-38150.137043,-1720.419005,38188.909358
-17392.384323,-15584.719977,23353.340858
-1233.146799,7205.504115,7310.262689
-21499.584042,25198.833354,33124.210426
-36341.980801,6162.698998,36860.797976
-13936.232574,-7315.098435,15739.416872
2655.976522,16074.088273,16292.038703
-17486.652976,32882.421956,37242.941693
-30901.702221,12569.874196,33360.409731
-6967.902568,-987.038536,7037.464832
9742.288061,22456.879029,24479.043943
-10611.669993,37918.125684,39375.014862
-22833.572265,15912.629860,27831.345843
2309.830752,2033.852141,3077.640758
18652.969159,25301.483479,31434.031315
-2255.355887,39138.663461,39203.591771
-13790.746969,15365.427226,20646.574917
12208.323302,1120.989299,12259.680863
27767.888656,24161.476416,36808.050519
5778.499489,36262.958940,36720.474499
-5404.679683,10779.452680,12058.489232
20939.610012,-3642.754661,21254.103815
35195.336054,19150.320245,40068.022730
11800.897974,29934.535631,32176.662606
630.155806,2840.149469,2909.217308
26907.550082,-11543.291415,29279.068088
